f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,a_x,a_y,a_z,a_sp,v_x,v_y,v_z,v_sp,pos_x,pos_y,pos_z,pos_sp
-4.472208,29.59094,-1.7760168,-19.031776,-0.037216343,-0.060638644,-3.568897,-3.8295758,-25.582737,-82798.984,-3.6030455,-2.506876,-0.947286,3562.7815,18.291658,308.98724,379.2742,1409112.9
108.11307,-93.7044,47.42638,141.93895,0.7163249,3.1624591,-0.8333367,-1.1865461,-4.2208586,1098815.9,4.0040603,-1.4692487,2.0814261,57480.383,6.603709,323.207,379.57217,846797.06
-22.233555,-12.496583,4.461208,20.176857,0.18211925,-0.0590379,0.712372,-0.07596728,-17.669657,1621595.1,-0.32555816,-0.39603704,0.19720304,-66135.61,11.401528,290.23032,381.9592,1189319.9
20.278818,-149.14803,48.959282,146.47246,0.8650808,2.7818983,-0.010601246,-1.4221022,-2.915368,1214594.1,6.0908213,2.068615,2.588476,61787.72,-18.299437,332.62497,379.28235,1440345.6
59.13421,72.32572,66.602486,156.37405,0.8507024,4.683364,-3.1652424,1.5023397,-17.599697,-19295.89,-1.4686732,-3.4660711,-1.5171663,87405.37,13.085956,294.49683,380.37323,977805.56
-35.394505,100.54264,42.37674,101.42267,0.52715576,2.1404088,-1.7727301,0.086902745,-14.097045,1706646.2,-4.370491,0.674853,1.5686889,49061.652,-3.3616421,275.40427,380.14642,760770.6
-12.27144,-14.356709,17.92224,59.193073,0.32542294,0.70814884,-0.7490566,-0.80530655,-13.749329,2365825.5,0.17769913,0.7015987,0.014178571,-76270.31,-2.0351465,308.76547,381.7588,673994.06
44.775932,4.7602057,48.510838,116.81537,0.6077387,2.7233818,-0.3416201,-5.9286857,-11.984064,235975.92,0.112163566,-2.0047581,0.36105356,74589.1,11.970765,305.12946,383.95923,737192.9
-70.88191,-33.811714,58.71326,148.52196,0.79437685,3.3032207,-3.6849866,1.7456747,-15.244031,-1700878.8,-1.1604265,0.7483406,-0.93745255,-4193.419,3.9596605,291.34604,378.8202,2004843.5
6.610323,6.854612,6.8252063,17.822021,0.1331546,0.26714423,-1.0980496,-2.9681401,-8.229119,2674631.5,-2.4877577,2.5686681,-0.058858197,16567.156,-16.655392,312.40784,379.4105,1014682.56
-31.25822,123.22254,45.08073,113.48475,0.61518925,2.2708437,1.4586942,-0.8488141,-12.691253,2063296.5,-4.2241473,1.0916666,0.48861888,-68811.62,2.3221304,257.92636,381.99857,-11543.315
-58.550247,-1.7648894,32.982494,100.68613,0.57445467,1.9826977,-3.9770992,-0.54784286,-25.146357,3386653.0,0.18821129,1.7534184,1.6509831,32543.65,-5.7609563,297.064,380.5522,1331933.6
1.0185747,-23.839025,53.488216,148.23737,0.76093286,2.8140965,-0.88837856,0.19322671,-13.479657,53803.477,-0.77277577,-1.1799629,-1.6545393,116434.164,-2.0223494,294.53592,379.84583,1421051.9
-83.06366,-85.63461,45.986374,132.27185,0.66740257,3.0560691,-0.67228687,-2.5323343,-27.278912,6337406.5,2.116464,3.5660172,0.7265612,14201.425,-11.253623,308.46512,381.49323,968441.06
18.467485,-65.32708,22.821737,79.337326,0.4261809,1.6014869,0.44737723,-2.0875173,-7.119381,1011892.4,2.7441752,0.9159309,0.35971233,-13799.481,-13.482895,325.50922,380.14282,767775.5
153.87105,-2.1453242,57.38513,167.13545,0.8131246,4.061097,-3.8248484,-0.45667544,-15.341318,-928251.56,1.2470981,-3.8487158,0.73642546,7963.15,19.48302,312.05963,380.54065,171644.94
70.30838,-43.38395,61.65141,151.38364,0.79944795,4.1508436,-3.4142637,-0.5715802,-4.6250744,1227731.6,2.388548,-2.1149921,-0.24843754,-20044.744,18.15163,318.04645,380.03546,242375.06
-1.8259282,24.505404,-17.286945,-64.67652,-0.22812763,-1.0828552,-2.1841588,-0.2618256,-32.9614,2234223.0,-0.6744809,1.3963947,-0.19093743,-137331.33,15.054359,280.40088,382.9499,555945.56
57.022102,-42.229084,26.882498,99.46869,0.5403289,1.7756201,0.3789626,-0.5899097,-4.4694176,-288517.4,2.9611194,-0.042449627,3.2718067,-2318.3008,4.4270177,323.50815,381.16287,694345.25
-5.3690844,16.483717,0.14811645,1.5731195,0.042833917,-0.13948795,-1.7284675,-2.9899359,-22.13154,2344477.5,-0.9192426,-0.15769331,-0.9566668,46096.465,18.670403,320.21906,379.1636,1453030.5
5.9513426,7.4453883,11.105887,18.21698,0.15382043,0.31818882,-0.3747044,-3.5702543,-14.691954,1553907.0,-0.1462116,1.5525919,3.4597628,-16762.604,-0.07120428,293.75323,381.42334,902461.8
-10.773463,37.598198,-3.8827217,-16.451843,-0.03251747,-0.3504953,-2.7695024,3.9082372,-10.028302,5267931.0,-3.5436761,5.079636,-0.66073984,-47190.426,-32.115025,284.4323,378.0316,375036.62
-41.37757,4.4766707,46.75307,116.406715,0.60883564,2.4926748,-5.669092,-2.4605105,-35.214725,62574.06,-0.7305494,-0.2777773,-0.3402576,1986.9731,17.324196,284.62097,380.58423,1852094.0
-24.368155,-17.678568,10.866021,36.992474,0.28043002,0.5680344,-0.06972227,-2.7329867,-19.009834,113305.71,-1.8940643,1.8276014,1.1630297,-5136.507,-18.614466,306.48764,380.16968,1267455.2
25.23266,10.816495,6.9412017,16.763863,0.10490968,-0.09179518,-7.677092,-1.5117078,3.4617321,626550.0,-1.6678084,-2.3444474,-1.2139559,-8107.9414,7.363413,318.58524,378.7871,2140200.2
-42.15862,-24.688313,62.38375,169.69565,0.8531218,3.6843324,-1.9197005,-5.5698557,-22.852093,955069.25,0.90995646,0.55695117,-0.7403454,-42119.17,1.4025313,306.17123,380.48712,1091095.5
104.97596,182.61623,69.61223,194.15811,1.0159943,4.668604,-2.8412895,1.687749,-18.503159,239984.17,-5.4962816,-2.3685577,-1.062902,32602.918,20.172081,275.2119,381.55103,635114.06
39.805496,-28.360418,57.32445,142.9204,0.76112527,3.3949628,-4.41492,-1.76665,6.1168504,3086639.2,-0.5803983,-2.2843347,-0.2387712,77272.99,14.873753,310.55295,379.68692,1338251.8
46.520447,41.257942,12.38234,35.259407,0.24004692,0.4618955,-6.067896,0.10981987,10.619853,2808810.2,-2.2736444,-5.672449,-0.7734336,34372.97,29.423323,327.37827,376.6204,1886578.2
-12.0283,71.14771,23.590954,73.88613,0.41422078,1.4237134,0.83994424,1.4147791,-11.991186,864788.8,-1.4310483,-2.6208007,-1.7339145,-2077.2705,16.183783,281.7708,381.5403,1407756.6
15.506721,19.617186,2.661958,-4.787766,0.044544898,0.07441356,-0.14722133,0.60846525,-15.261184,2501839.2,-0.37669548,-0.38215744,-1.2195256,-53812.914,16.36608,282.6678,382.19922,813783.7
44.660908,-18.309134,22.287401,60.34736,0.32062396,1.3755902,-0.19862449,-2.4343264,-24.599483,2433231.8,-0.12996784,-0.81325513,0.29846597,22918.656,-4.863088,321.00424,380.0116,1210269.2
209.58412,-176.51988,89.44774,210.48288,1.0715439,6.0416594,-1.8973832,-1.4053957,-10.729631,-1122590.8,6.044535,-5.1403704,0.052265223,108886.11,31.741316,350.70822,378.69308,-152160.31
57.946686,-73.26229,54.329903,113.033394,0.59336203,2.8858235,-1.8103766,-3.1158688,-10.521523,1143949.2,2.9173365,-1.6317899,-0.044602927,5505.0654,16.434084,325.16272,382.41565,453995.12
115.65454,-43.313362,66.448326,155.13329,0.7522227,4.6717553,-3.4286606,-1.1546152,-17.994701,2867821.2,1.6610342,-3.2384422,0.39888194,30548.088,17.616,296.1488,380.3812,1295810.4
8.617879,192.38115,102.88752,253.31184,1.2795508,7.461352,-2.8160067,-1.070805,-13.074406,-594115.4,-5.3653955,-1.6925262,-0.46074018,29067.58,9.284092,289.76602,379.58456,-87769.06
6.0252514,-14.082648,22.667809,65.7048,0.37278792,0.9055687,-1.2031107,1.5891131,-4.1675253,4311142.5,1.4248698,0.12430281,-0.85744435,-12163.981,10.272264,307.60077,379.02896,1305518.5
-6.878938,12.548434,24.431206,55.736244,0.3233612,1.0523022,-3.0225306,-3.4087062,-30.442308,708145.5,0.12673476,-1.499057,-0.74304616,-18557.861,22.635727,299.23404,382.27753,1038225.2
19.135763,-75.91814,63.616486,146.0022,0.78024536,4.1133947,-2.7345755,-2.2097273,-13.297931,3143020.2,2.5666618,-1.3005824,0.22000563,23060.057,12.7914915,308.2785,381.91086,681901.0
-7.075191,134.62611,27.526077,84.06064,0.44754416,1.1782917,-2.6243887,-2.3539197,-23.121115,-2334138.2,-6.3403816,0.29730052,-2.679027,6252.746,1.8511378,266.80887,381.8283,218885.94
35.510323,17.469488,4.4458537,15.20964,0.13012516,0.5546057,0.35313964,1.1165824,-7.084834,3134801.5,0.8306686,-3.4247556,-1.2429951,31128.078,11.790761,309.92673,380.5643,1863689.1
7.6619406,11.030921,3.5822308,12.357131,0.069597475,0.46817043,-1.6305931,0.9662049,-1.5388498,1718386.4,3.131752,-3.7824237,-1.3909373,18292.547,20.653854,290.63843,379.27145,2541841.2
54.652267,-81.938034,36.65025,115.38598,0.64765066,2.4034505,0.64662987,-0.41539583,-12.440421,721967.4,3.4581,0.56294763,0.75025725,1604.2168,-8.3579235,332.49634,380.04407,1594009.4
145.59833,29.325598,69.2119,172.38054,0.89035684,4.9190154,-2.291037,-4.034789,0.57932496,930327.44,-0.79678,-4.227427,0.9032123,15388.061,25.175196,310.57153,379.6048,602143.3
21.674633,-41.211617,35.295055,95.57278,0.5285885,1.8978413,-2.1655357,-4.0749187,-11.623058,2207517.0,1.4446311,2.076974,0.052905705,46054.457,-4.7384515,316.3594,380.92017,1675992.1
68.152885,-102.063644,65.23778,151.25912,0.82276034,4.87155,-0.49729395,-3.2748263,-10.022289,2117990.5,2.174804,-2.6648173,0.0665447,32183.549,11.611659,313.26205,379.8169,800760.1
0.29916757,28.765444,-23.129246,-69.97112,-0.25328746,-1.1631656,-0.6718263,3.428371,-12.44562,2092917.8,0.0725321,-0.7164924,-3.430765,-66546.09,9.669628,300.23068,381.11166,784398.8
-20.710522,46.367844,9.040456,19.326149,0.111275725,-0.11624978,-0.456639,0.746433,-24.290993,61399.152,-3.6099389,1.208087,-2.0361528,57805.305,-9.326176,266.22684,381.16916,213844.94
-14.352944,5.324737,24.297918,51.985905,0.2997219,1.2671999,-3.1001093,-2.7195973,-19.250216,1533954.8,-1.5326164,-1.0379461,-0.09949096,28314.217,14.397478,283.90552,381.38116,1511050.0
-34.52499,160.4987,64.26997,188.07469,0.9239585,3.4932168,0.4278893,-2.2006829,-8.722973,1950198.1,-5.29645,-0.26525924,-0.97846913,38975.582,-5.487968,274.17114,381.5201,276830.12
16.601055,13.450862,-13.239015,-39.63511,-0.15691158,-1.136024,-4.98619,-0.11077552,-25.189001,-1069630.2,-1.9508694,-1.9749873,0.2805059,-12122.333,20.80694,305.35245,379.07733,1280946.9
-15.017102,18.634623,7.998916,28.66727,0.2046575,0.88410866,1.2025083,3.8304882,3.5766087,3020208.0,-0.18123347,1.8365952,0.5345313,45583.37,-14.520818,299.10956,380.86523,960670.75
-6.7831187,15.280234,-3.837056,-22.146927,-0.056007303,-0.41123387,-3.4863944,-3.1129203,-16.956757,1276902.8,-2.666337,-1.0108404,-2.1281834,-25010.521,8.373377,306.18213,378.8084,2076609.4
-21.527914,26.943865,-7.1618276,-23.598747,-0.066846885,-0.3761725,-2.8937998,-0.9670154,-18.092875,1432463.9,0.24812229,-3.0842333,0.014799145,-33107.418,30.413805,310.16562,381.15045,1052557.4
-24.004099,5.1029143,5.943773,19.056442,0.13359109,-0.13524505,-2.1991296,-2.6752336,-8.538331,2509375.8,-2.9680893,1.596635,1.1214309,-116005.57,0.6487574,286.02466,382.40457,713569.2
30.941423,26.620714,16.310862,34.462463,0.21050385,0.8425491,-4.4326825,-4.3237367,-16.58754,1148997.8,-0.7790444,-2.9715357,-0.0719073,7211.838,31.761808,316.4163,381.27325,920143.94
29.253775,-96.371284,61.46034,152.44443,0.84061354,4.0107303,-0.59322506,-5.1438856,-12.82184,1111544.9,2.4629395,0.7835149,0.037946936,83292.46,-8.516783,329.10034,380.43604,675518.4
73.16767,-19.7716,39.934193,80.179634,0.57603383,2.0772955,-6.321204,-3.5179124,-13.156119,-1134674.8,1.2321668,-1.023873,0.15572724,68891.26,14.713172,324.52676,382.69672,937168.0
-117.61902,215.60455,94.139275,248.65959,1.2790201,5.9253,-0.046026953,0.23563018,6.516662,758696.1,-4.597666,0.8670545,1.1238292,32343.463,-5.117626,275.53287,377.80502,822195.25
5.8520107,-52.49099,46.62139,113.773674,0.5869486,2.7706618,-4.430043,-0.8325222,-9.530805,4508528.5,-0.64961284,-2.041372,-0.81789213,-69031.63,13.396853,300.57584,380.42575,2049941.5
1.6949835,14.203618,8.038074,29.750835,0.16919404,0.47936693,-2.7710621,-0.08777957,-15.968227,2122179.0,-0.96679014,2.2988813,0.91882753,-62368.438,-6.573657,278.37616,382.81158,376469.2
-58.68581,-97.66394,50.062683,133.03215,0.65848094,2.634144,-0.68528104,-0.8919809,-17.257011,-1113559.2,2.6891441,2.7145545,-1.157454,-29095.23,-19.245394,324.23642,379.53775,315110.25
4.309778,12.017135,-2.0518844,-16.152412,0.006273144,-0.35269663,-6.2605267,-4.6923842,-11.218919,2916175.2,-0.0873758,2.0971115,0.29833397,52691.457,-12.497424,287.75674,380.38113,1704558.1
4.6568165,18.244501,-10.059274,-32.789352,-0.06703923,-0.70888233,-4.0634956,-0.05525728,-23.013191,3429152.2,-2.151349,3.7571766,-0.623485,-47995.793,-21.724342,291.5033,380.9504,392411.38
234.65085,53.854843,73.38946,195.0386,1.0094924,5.028127,-6.9474316,-4.254634,-11.026629,2893744.0,0.11044532,-6.9918237,-0.6085186,-14089.181,36.142036,313.10345,377.8584,647749.9
-68.60002,132.27243,59.78727,143.17378,0.76150936,2.8665142,-1.0722605,-5.711498,-35.835827,-1441567.4,-1.9554695,2.599697,-0.17280331,71328.5,-22.354595,281.11453,378.12778,22028.873
32.82164,13.487428,-6.2903714,-18.249855,-0.040993012,-0.20200703,-0.8699021,0.5287014,-13.876406,3131069.0,-2.5163598,1.4755396,0.19164044,-99326.59,-17.806643,311.51096,380.78293,1494354.1
-94.22871,15.36304,55.538517,148.77379,0.7700948,2.5558033,-0.2999259,-2.5722039,-17.431053,445619.22,-0.29739448,2.825492,-1.0204153,96574.27,-23.691666,297.46954,378.7412,532068.56
-107.5025,30.989798,40.681614,113.14501,0.6017925,1.5301206,-3.3877268,0.33707607,-16.630285,379408.28,-2.642769,3.3541188,-1.033273,-14249.849,-14.968964,284.08337,378.77725,1050255.8
-23.29194,-7.744349,15.650498,52.53358,0.25151137,0.5196582,0.023225997,-3.9318805,-24.482725,687707.5,-1.4744118,2.0369825,0.97752535,-8434.415,-6.344879,307.9663,380.67328,1045311.25
59.80806,-12.289026,32.774437,105.416306,0.56529444,2.3390844,-2.7101321,2.5755706,-10.345292,3427457.8,3.0331607,-1.6967075,0.036610138,-90799.16,18.401112,299.8718,380.3266,1466434.4
-50.636894,33.186596,32.0175,96.447136,0.47074124,1.4317464,-4.179766,0.32577276,-4.6491227,4313478.5,-2.1368666,0.14112067,-1.0853084,-75451.734,-2.2346582,283.16205,382.14395,1221473.6
-31.581749,15.286786,16.267769,57.58297,0.28189567,0.6156478,-2.8907669,-0.8226022,-8.323183,3983187.5,-3.9628007,-1.5475923,-0.5256339,-22910.746,5.739015,289.8733,380.67712,1686012.5
63.37056,-64.0453,40.315197,106.977425,0.5677489,3.0796793,-5.2679625,-1.000712,-7.6597843,3733976.8,2.8980486,-2.3777997,0.32539332,89611.62,14.137795,289.51602,380.3425,1419680.9
-45.593914,112.98798,43.840282,115.02932,0.6865487,1.9809667,2.0359035,-1.582611,-13.082809,3458577.2,-2.6006382,-1.0815396,-0.41423696,-11213.745,-3.554751,285.28436,379.21368,1206562.0
22.545542,-42.306274,27.36703,90.728516,0.46317,1.5539556,-3.958999,-2.6169994,-15.771044,2084287.5,1.1874099,0.8380625,0.19164225,-99784.13,-9.235737,318.42978,380.6947,840558.06
40.61187,146.70747,89.48817,205.29898,1.0271773,5.322443,-0.15783256,2.7833672,-27.415041,3102572.2,-4.4546556,-2.184388,-1.722594,18998.0,16.833195,274.62082,380.55933,1143877.2
1.1046515,-65.94419,78.03025,187.93208,1.000458,5.4123073,0.0924073,0.41179487,2.3477492,2465307.2,2.4392521,-1.1610814,0.55142885,112727.47,4.3681154,309.34534,380.1339,635273.06
-12.758182,-21.077063,9.806283,18.346275,0.175538,0.33720234,-1.2896985,-1.8332666,-19.623749,1894205.8,-1.1252189,2.5207553,0.5117793,-43228.383,-8.634806,290.50784,381.99258,1009963.4
-8.648538,-37.643097,53.02289,117.62915,0.6159038,3.2074456,-3.4283934,-1.1896907,-15.891527,1606623.2,1.5665997,-0.60107344,1.7372695,71025.75,9.967667,309.763,379.8881,862725.75
-62.27799,87.50479,13.847848,47.30053,0.2792986,0.14869955,-2.6884208,-0.6315796,-16.658201,2979421.8,-5.7442975,1.8507042,-3.4060316,-64733.9,-19.943947,279.5548,377.8479,749005.06
130.63951,-45.43383,56.243504,147.74248,0.7649692,3.5744095,-1.6667702,-0.6265659,-9.105172,2864389.0,1.0149066,-4.5235443,-1.2292995,20037.621,17.039463,306.55435,382.6083,1083554.1
-34.750004,-80.03765,45.008583,143.77321,0.70354784,2.506369,-4.9295692,-3.4202735,-19.260426,1641305.4,1.1759003,0.89429355,0.6695666,-69784.836,-8.673714,318.1242,380.23694,1095064.5
58.023483,17.351866,5.524179,10.769134,0.092542075,-0.0251318,-7.650246,-1.1079963,-8.735935,973536.06,-0.3322151,-6.068921,1.534102,-26025.463,31.1309,305.5996,381.3073,1129300.1
-80.46714,-17.525566,48.680115,137.48729,0.75709593,1.8121068,-1.8922501,-1.5563252,-12.891113,-2006755.6,-0.8577959,0.11352067,1.3600006,-594.10016,-13.140431,297.7776,378.0227,1773088.9
-101.08684,13.787913,74.81835,196.13629,0.99215037,4.617684,-1.1694535,0.20661293,-3.2217143,-1913373.0,-0.5217114,1.418959,-0.8408154,80365.09,-11.729182,296.9176,379.10568,704945.25
77.92187,-44.625504,49.897594,145.24652,0.70527995,2.5964391,-1.031746,-4.500444,4.517233,2625733.2,2.2104871,-2.3311815,-0.29754317,50250.32,22.088552,330.05197,379.58655,1310589.9
92.59248,-78.65458,57.21479,142.98586,0.72610193,3.4108024,-1.918849,0.22590001,-18.142239,2674779.8,3.1834404,-1.9636753,0.3568513,74717.5,14.396154,333.92053,379.17108,384483.75
-37.528435,-45.86369,14.273646,53.951164,0.3299039,1.0079188,0.18646964,-1.8107252,-2.976717,2538881.0,-0.9373667,2.974048,0.5718676,89787.05,-13.731477,311.64175,379.69247,882079.7
45.827026,18.285494,8.871951,37.108418,0.22971588,1.2142688,-6.9719577,-0.6198012,-8.051516,-1514486.4,-0.109691925,-3.5176911,0.41518834,-114941.41,19.194256,295.20645,380.13202,1724566.6
88.39139,-194.43625,83.13086,201.12038,1.0420626,5.6451516,-4.897559,-2.4279177,2.8548987,1688556.9,4.6651044,-1.85136,-0.63071233,36479.23,15.387819,329.3257,379.536,1091810.0
9.533891,151.7032,29.772827,67.30712,0.44202596,1.4310161,-1.1876597,-1.2041082,-25.717964,867910.6,-4.3996263,1.6496776,0.6017523,-61500.383,0.53239125,238.96608,382.42276,-382365.44
34.655476,-59.868114,48.021713,116.814255,0.64019513,3.2621222,-1.5384711,0.38573503,-20.510963,2526834.8,2.5764139,0.21739142,-0.809749,-22019.6,-6.452777,301.76184,381.50317,157044.0
-15.620883,33.53558,6.7256465,19.53431,0.09263887,0.060853146,-2.2626991,-1.1490128,-18.673006,1654429.1,-2.8056598,-1.5776348,-3.096565,32730.623,14.012803,293.69684,380.3427,1135304.6
-75.65515,-35.869137,28.111435,83.705605,0.4019827,1.4368763,0.16328546,5.5578027,-13.485887,-543481.0,-1.1482649,2.6507077,0.36281863,44002.516,-19.032463,293.90353,378.10968,1137685.9
-80.240204,13.687114,42.329487,99.22293,0.5293641,2.0422728,-0.11890639,-0.24854547,-10.555348,-817321.0,-0.3508341,3.2620378,1.1149337,4429.358,-11.643732,290.96442,380.79974,364147.88
-57.677376,53.363037,21.709942,75.14949,0.391128,0.9794285,-2.0972722,-3.3041692,-33.02041,3313938.2,-1.5548887,2.7306352,0.8092994,-13075.841,-16.159649,289.9163,380.61954,506450.2
-205.19342,-61.642803,72.56232,197.08292,0.9949568,4.364911,2.0022998,-1.3888019,-6.859023,2663649.8,1.8502501,4.0242968,1.2662783,7678.307,-19.48493,308.04105,380.31046,659256.94
-25.262194,-11.453861,10.393247,45.59692,0.25898224,0.64676595,1.2237703,2.4585164,-7.8578134,2608918.2,0.45489216,0.6574044,-0.21577603,-34973.945,-7.477562,305.3497,380.87656,1305032.1
68.32648,-74.06825,29.455309,111.375175,0.50629365,1.7755901,-0.4829172,0.50179124,-6.325378,2493885.8,4.3248706,-0.24175495,1.1164602,-85324.6,6.5828485,323.36624,380.85577,432421.0
234.20802,-22.07425,77.8357,196.35449,1.0187799,6.206318,-5.9108367,3.0290623,-3.0673642,557782.75,1.9762902,-4.799252,1.1732321,105635.195,30.573889,310.21262,379.1237,673550.8
17.827602,3.0472484,-5.2462506,-29.96656,-0.08871273,-0.13638088,-2.4967968,0.34770307,-6.5419827,2755401.0,-2.6012936,4.5273333,-0.3169717,-58032.01,-30.349821,309.03925,378.55597,1004961.56
-7.150934,20.782663,11.7046385,27.79477,0.18591896,0.2547337,-2.7735534,-1.295966,-12.99089,-2391750.0,-4.350831,-0.6269582,-2.058921,19281.693,-6.910767,287.02158,381.4281,1134074.9
0.84621423,-9.625442,3.1081746,22.307274,0.1407269,-0.25054166,-3.3116055,-2.2401443,-7.97362,175892.92,2.1671095,1.583818,-1.0099612,-16766.115,8.556656,313.43103,379.89584,1898546.8
-6.18594,-43.487373,78.0452,199.85718,1.0464435,5.26857,-4.236659,2.123238,4.239156,1132217.5,1.5736071,-1.9966004,-0.17002547,67534.71,6.2130046,310.8174,380.23334,571432.9
-26.578714,-48.27972,38.086205,102.39895,0.5474042,2.0188115,0.21791911,-0.83243936,-21.439522,1295694.6,0.76217055,2.6255322,0.7041265,4380.274,-23.655436,310.15796,378.4759,811717.5
-0.95297056,4.7770476,14.405942,31.24487,0.15309104,0.38832036,-1.574219,0.27305174,-13.384953,482610.5,-1.0680101,3.7671115,0.20196337,58643.18,-13.855399,288.40585,381.12628,268041.06
-35.15443,42.68783,38.93167,94.676796,0.48671746,1.876578,0.36495486,-0.9261066,-13.607526,2813188.2,-2.8258967,1.2031108,0.26300603,-71447.49,6.8659067,301.28125,379.59546,884833.2
50.222237,-53.82001,31.238413,100.66706,0.5056841,1.9436007,-5.2684474,-1.6676639,-1.5738518,1767080.9,2.4966867,-0.86142725,1.6810379,36521.117,-0.22351798,301.62143,380.1743,1801217.5
201.8778,-22.341843,75.61563,195.66585,0.958887,5.5544376,-3.0498447,-1.0582176,-18.029749,1213110.0,0.3433492,-5.2497506,0.31950784,75517.71,22.854668,310.34528,380.50638,745719.7
-87.314255,90.04092,42.554527,81.971,0.46372205,1.5799595,-0.63972926,-3.087619,-17.217829,-1835957.5,-3.5003417,4.131396,-0.4116349,-34949.43,-8.674709,266.91742,381.884,-129226.44
-24.511408,92.00016,60.88591,154.64067,0.84722203,3.8313382,-4.485287,-2.5071552,-22.978903,1263776.6,-1.7606658,0.6706376,-1.4631208,-7202.0244,8.425568,289.16455,381.9001,636918.9
-38.869976,-24.67425,26.503298,66.298386,0.3594434,1.3457955,-2.9578435,-1.893018,-22.776142,2620727.8,-0.69488186,-0.43442246,1.036431,-63684.992,9.854203,300.49847,379.92062,1980978.5
48.267788,-70.490074,50.63507,118.32401,0.6743834,3.2430332,-2.6544118,-4.193697,-15.217992,825679.94,2.4406521,-1.6725775,-0.13559823,43680.23,13.078117,322.32306,382.92578,718686.9
37.500366,20.2269,27.62756,93.66981,0.5160626,1.7146215,-0.5256952,3.3515465,-1.2405171,-3723367.2,0.25342885,-3.9754183,-0.94681114,110316.35,10.037617,293.00916,380.41647,1441019.6
-27.296196,1.7912878,26.779266,63.57359,0.36287752,1.5850248,1.0462588,-1.9857439,-20.980383,1944572.2,-1.5828053,1.7957699,0.56448454,-51252.492,-12.658067,303.29166,380.52063,1126651.1
-136.86247,-109.220825,80.37786,188.41193,0.98315215,4.659839,-1.240492,-0.6292004,4.0178895,-1045896.6,2.2650914,2.1219919,0.17849922,27966.38,-16.430317,317.0312,379.06146,691656.06
8.553458,12.207095,11.102321,40.908443,0.25212136,0.43981507,-1.6681137,-0.76811326,-22.896797,143736.73,-0.9798159,1.3056314,0.37156162,-23841.201,-6.831,314.34723,379.41913,1886246.0
-14.007791,117.23885,55.638573,147.2951,0.7641791,3.0149555,-2.0643957,-3.5074148,-16.657312,-910483.7,-2.5406423,-0.11652658,0.21016607,-6912.2295,-0.20053425,277.24292,380.03894,715335.25
-2.351849,16.79967,-3.877816,-27.696243,-0.021400219,-0.37892053,-4.474865,-2.1880317,-26.684261,1910482.9,-4.312307,-3.043949,-2.4076211,-69230.39,9.683861,299.80804,382.33862,1362822.4
-1.4161887,13.8945875,0.7012285,1.5491403,0.026953662,-0.258965,-1.6040243,-1.6992123,-15.118261,-1376196.0,-2.286823,0.56629616,-1.2569902,32574.154,4.8872075,296.63962,381.45767,548824.44
4.2225084,-35.28584,23.19635,62.76244,0.39302227,1.3518336,-3.9301193,3.7863677,-17.015251,2996143.8,1.9577969,-0.6436163,1.080386,41018.766,0.21868166,308.00906,382.0098,1298598.2
46.05354,108.18214,28.819181,76.20491,0.36448485,1.9205935,-3.6578348,-2.6227665,-12.438628,1277084.8,-3.9235356,-5.41231,-0.29429817,-56218.67,38.16918,290.29022,381.40372,694825.1
38.782516,-77.31653,50.644997,133.81598,0.7421702,3.5239642,-2.229721,-2.9444048,-21.954372,807961.06,0.88928765,-3.453831,-0.77733356,51708.91,8.819533,312.96558,379.92825,1759069.5
51.138363,-5.8707194,22.306831,82.4628,0.43400866,1.616693,0.034649547,4.904571,-13.5935,3686153.8,2.9163194,-3.4154892,-1.3867064,25162.025,3.5948048,294.29044,379.69812,1927021.0
9.723203,-147.4122,69.12171,162.08963,0.83794546,4.457345,-0.9487608,-0.953407,2.9316988,3217380.0,3.1131823,-0.94659865,-0.9069897,5363.79,1.5630609,320.88342,380.1879,753213.9
97.71578,-68.460266,51.106476,150.56744,0.73801637,3.5129893,-2.8542721,1.2064375,-14.742056,2824482.0,3.5983155,-2.3046348,1.4692993,6501.3843,14.347536,311.78314,380.0265,767345.3
-169.64578,-5.90309,64.696915,169.09164,0.90943605,3.1504436,-1.2801207,-2.6255016,-20.201437,-300436.06,-0.39382336,2.8664417,-0.14037664,53599.117,-17.5997,298.0097,379.81747,878630.3
10.577817,91.93284,9.524249,54.311356,0.3117306,0.71268594,-5.263319,1.6535305,-19.411379,610958.9,-1.6618307,-1.1029036,-0.49520373,16944.117,19.346739,257.92084,385.08002,-279118.44
-151.45723,-82.82482,52.632954,142.12677,0.71649116,2.9885793,-2.4105499,-2.7971027,-26.390162,-1345474.2,1.2779667,3.150773,-0.24599291,39403.844,-16.669092,309.7766,381.1292,572828.2
31.103136,-59.28671,37.303967,108.82652,0.6254868,2.4265943,1.4967561,1.0109026,-5.0727153,551324.94,3.320472,0.4517276,-0.018122556,57888.203,-11.2443,309.5651,379.84705,1492899.9
-98.10346,94.17323,53.01765,141.23465,0.7316564,2.309403,0.0049640294,-2.0832164,-16.19269,1675405.5,-4.151704,2.9917948,0.21667963,15376.282,-14.2997055,275.1743,378.30798,536018.4
9.37814,29.05646,8.083188,35.35286,0.2045964,0.266665,0.52602637,-0.91119903,-14.537655,840369.06,-2.4392598,-4.206275,-0.9525571,18611.59,24.375816,315.07663,378.50537,1756192.0
